ratingId,userId,movieId,rating,timestamp
76240,480,60,,1179159595
55092,365,99112,,1489796951
23336,160,1036,,971113527
36503,249,1717,,1365263862
77808,483,59615,,1215361854
6400,43,542,,848994546
51968,337,1356,,860255866
9556,64,1221,,1161528995
80928,510,4993,,1141160590
9658,64,2355,,1161520576
11365,68,54999,,1269123091
83742,534,5952,,1459787997
12195,75,47,,1158968272
18268,116,231,,1337199840
45593,301,2950,,1211376881
47174,307,3270,,1186172881
29532,202,1277,,974918563
82679,525,1101,,1476477463
21623,140,7263,,1080238970
29377,201,2918,,939224319
71178,454,3476,,1279476534
63691,414,4387,,1012241942
69163,448,3208,,1019124750
42921,288,4874,,1034954094
69010,448,2366,,1019124231
65333,419,1240,,1321659123
19109,122,120466,,1461562139
36135,246,69481,,1354126748
3110,20,3755,,1054147193
62408,414,257,,961682276
25879,178,44191,,1164355057
65557,420,8577,,1218207680
77245,483,160,,1178293850
78652,489,1370,,1333830655
28678,199,1267,,940381876
27538,187,70,,1161849108
29905,204,88129,,1327183068
12106,74,5791,,1207502415
69209,448,3536,,1039177544
10740,68,2329,,1158532441
31832,219,5010,,1194932188
27617,187,1809,,1161849752
35407,239,2028,,1221158235
11610,68,134130,,1526947541
17563,111,51935,,1516144014
75118,474,44555,,1189990767
84866,551,8798,,1504925825
74832,474,7727,,1087832288
8138,57,761,,969754038
45952,305,70,,1494259450
49090,318,1273,,1413116844
69948,448,86880,,1333998916
2682,19,2139,,965709025
7744,51,7163,,1230930775
15420,100,3536,,1100184302
7722,51,5672,,1231041217
64019,414,5788,,1072057985
3140,20,4246,,1054037200
51312,331,54997,,1537158433
4751,28,67534,,1242883379
45004,298,8983,,1449592370
36233,247,3034,,1467936071
48382,313,1882,,1030475095
47637,307,52722,,1196131101
15326,100,497,,1100183808
36227,247,2396,,1467765274
35587,240,34,,849122277
31722,219,2700,,1194931977
66566,428,3996,,1111525811
7076,48,2353,,1127128708
44796,298,4248,,1447599531
24021,166,32587,,1189037833
68657,448,3,,1019128536
57520,380,6755,,1494267598
29777,202,3972,,974918472
79197,490,64614,,1324372436
43917,292,112852,,1442098885
75796,477,5291,,1200939343
77035,480,46967,,1179165511
20478,135,1921,,1009691222
35004,234,1707,,1004409854
18426,117,357,,844162955
53050,350,849,,864941301
65401,419,8493,,1328482514
20594,135,4066,,1009691066
51322,331,61323,,1537158300
62980,414,2028,,961512341
4435,28,4011,,1234338576
37465,251,5971,,1470677181
4847,30,318,,1500370344
7824,52,39444,,1468052169
5111,33,1245,,939716472
38154,261,3949,,1404881438
67056,432,92348,,1328049736
48994,318,123,,1442351313
5670,41,595,,1459367521
34895,233,122920,,1529333366
8027,56,457,,835799162
34518,232,46965,,1218170813
77243,483,153,,1181494702
65776,424,1252,,1457845195
48645,314,368,,834241784
68817,448,1125,,1019127479
7923,53,1256,,1237748093
70265,448,114060,,1447603253
67877,438,4018,,1105649858
136,1,2137,,964982791
43054,288,8784,,1130178702
44206,294,2078,,966595143
32847,223,344,,1226209805
12658,80,72998,,1377308733
48535,313,3996,,1030476364
75074,474,35015,,1150143118
39761,274,3273,,1171787271
74123,474,3675,,1081177333
35921,244,2243,,975075211
45712,303,2797,,1053302815
51605,332,76251,,1352672865
21795,141,6377,,1513130221
36481,249,1517,,1395827257
4894,31,648,,850466616
5677,41,1088,,1458939142
59540,387,1968,,1095040578
13704,89,8528,,1520408609
15447,100,8636,,1100186770
3060,20,2141,,1054038233
47331,307,5401,,1186173378
5700,41,1777,,1458939104
15488,101,2959,,968440983
9083,62,114180,,1525554378
84987,552,1909,,1111473260
5985,42,858,,996213544
40888,275,4061,,1049078967
11578,68,96079,,1355269764
23171,159,4447,,1508641200
77934,483,104841,,1415577698
43233,290,647,,974942857
63107,414,2379,,991145500
38029,260,2122,,1109409733
46123,305,3033,,1460365988
44810,298,4639,,1449592380
7919,53,922,,1237748084
15699,103,2174,,1431957295
25571,177,52281,,1435526358
68567,446,589,,843839250
7667,51,3868,,1230930127
75165,474,49524,,1180012246
50635,327,1202,,1234787465
407,4,1733,,945079143
40050,274,6378,,1171756125
66741,430,2571,,1057518732
22497,153,5349,,1525552590
67849,438,3785,,1105654202
21209,140,1183,,1085569823
64812,414,81834,,1511535642
3885,23,6857,,1107163501
41327,280,4239,,1348534229
72963,470,357,,849075682
42595,288,2458,,975692910
42055,287,3578,,1110230361
42077,287,5066,,1110230207
62430,414,314,,961594869
55764,368,3147,,971275527
15350,100,1028,,1100185898
20263,132,68157,,1329983509
61688,408,100882,,1467371549
4235,28,524,,1242032861
83505,532,1240,,1025523716
31054,217,1020,,955944364
41954,286,6377,,1119561558
35053,234,2613,,1004408558
15919,103,91671,,1431956774
33646,228,65,,1363222731
29900,204,81591,,1327183682
60538,391,1244,,1030945247
73839,474,2572,,1087832512
39757,274,3264,,1171785648
69935,448,85401,,1335719753
85193,553,53322,,1219555633
66637,428,6539,,1111489266
20037,132,1682,,1329983628
48918,317,63082,,1430517352
9246,63,2115,,1443200254
84302,540,2567,,1179108054
73602,474,1909,,1081177337
64533,414,46572,,1216149761
67742,438,1954,,1105667034
3982,24,57368,,1458941859
44430,295,6874,,1320064929
65713,422,4835,,1004470004
2702,19,2244,,965706507
10123,66,1918,,1113188473
75276,475,8961,,1498030114
47290,307,4848,,1186162773
38945,268,1261,,940183103
2909,19,3466,,965704331
61006,395,527,,841503819
38505,265,79,,965318627
75479,477,558,,1200945872
25231,177,3101,,1435534567
22259,149,1374,,902084716
19253,125,1221,,1474289973
9952,65,2959,,1494767045
44095,294,1078,,966595998
70348,448,129657,,1462213497
14529,91,3704,,1112718014
83051,525,98122,,1476477304
71043,453,3243,,1005967402
43964,294,21,,966595514
43445,290,3444,,975032027
58940,384,2987,,996441097
57917,380,94405,,1494635839
11589,68,106487,,1526947632
11128,68,6893,,1158534072
55692,368,2456,,971274067
7560,51,2148,,1230931293
10353,67,8605,,1501273672
7161,50,1289,,1514239232
22908,156,2131,,951113099
49359,318,26003,,1413646074
19819,129,45499,,1167376478
79191,490,58559,,1324371221
17286,111,837,,1518640907
60202,387,44828,,1168847276
68385,444,185,,832669862
20227,132,30749,,1157920397
529,5,261,,847435238
1028,8,11,,839463806
6573,45,1028,,1121724907
21543,140,5420,,1038224094
41965,287,50,,1110230077
28887,199,7325,,1094309318
61768,409,2013,,968978384
15708,103,2409,,1431969127
12027,74,475,,1207502497
72155,464,60832,,1325590405
15706,103,2384,,1431969123
52790,346,2712,,1125859330
75482,477,586,,1200939829
38737,266,1222,,944891695
69792,448,64983,,1264947081
16440,105,5878,,1446572143
26032,181,350,,845469625
7523,51,1639,,1230929619
42814,288,3681,,985625074
22195,148,76093,,1482548702
1229,10,91529,,1455302120
23095,157,2959,,992479905
23960,166,3439,,1189038044
34158,232,5621,,1182909229
47013,307,1982,,1186163278
77779,483,51662,,1215872756
65702,422,4133,,986172497
19855,131,260,,1349840250
43669,292,3564,,1015374833
81930,517,167746,,1492339167
22136,146,3499,,1312507689
65348,419,2617,,1350345029
34319,232,8864,,1218170850
19107,122,117529,,1461561277
51047,330,1208,,1285904064
42986,288,6059,,1071523172
79899,499,4642,,1289959987
78177,484,34530,,1342366241
42026,287,2195,,1110230848
38968,268,1791,,940193559
21963,143,101142,,1444769086
2482,19,1193,,965702660
84700,546,3917,,973588592
2240,18,122924,,1469816977
8037,57,10,,965798286
35427,239,2542,,1221159389
54176,357,590,,1348612053
30034,209,81562,,1524522405
9319,63,5903,,1443200152
48187,312,3732,,1043176399
80238,504,6552,,1063644763
53318,352,6502,,1493931956
26514,182,2691,,1075801143
67710,438,1562,,1105667360
19873,131,1200,,1349840772
63049,414,2188,,961436469
31910,219,8528,,1194740841
10732,68,2278,,1158533673
42613,288,2529,,976139309
80688,509,60397,,1435995877
39234,274,12,,1171829597
52882,347,10,,847645690
7782,52,260,,1468051102
32977,225,507,,949111013
79279,491,81845,,1522970496
3715,22,6539,,1268727433
71292,456,832,,856883450
60513,391,1183,,1030827343
76406,480,1320,,1179178804
76297,480,440,,1179178098
81076,513,4306,,1159980663
58396,381,7143,,1168664759
20921,139,4886,,1453924117
38173,261,79132,,1404881373
3275,21,1721,,1418846922
17829,111,155812,,1516468503
62048,411,230,,835532728
24752,173,150,,843397856
34223,232,6619,,1085353163
21819,141,45517,,1513132281
24109,167,1265,,1154721985
28102,195,260,,974707220
54452,357,37741,,1348627729
38211,262,318,,840305626
20630,136,150,,832449136
81744,517,4014,,1487957234
19860,131,541,,1349840347
48543,313,4130,,1030475505
81555,517,410,,1492339212
65999,425,1407,,1085490364
74026,474,3259,,1053021837
11296,68,46976,,1208743307
21179,140,914,,942841652
73648,474,1984,,1046984897
10290,66,7015,,1113189214
14661,91,7028,,1112712992
74974,474,8961,,1111151849
34094,232,4388,,1163024945
9861,64,6539,,1161520011
17346,111,2718,,1518904009
28177,195,2028,,974709608
62606,414,788,,961438937
4394,28,3175,,1242290498
5215,34,2762,,1162050482
18588,119,5418,,1435944994
6184,42,2918,,996258118
23360,160,1221,,1058456805
71377,458,296,,845651603
74164,474,3897,,1081177270
21348,140,2951,,942842814
1545,15,105504,,1510572616
6205,42,3186,,996219899
31764,219,3438,,1195699995
5703,41,1961,,1459367625
76283,480,356,,1179161816
36389,249,145,,1346756422
18605,119,8961,,1436008305
51031,330,924,,1285905245
17862,111,167746,,1516468575
40508,274,69481,,1249767618
57800,380,60818,,1494796768
26543,182,2860,,1055156050
35986,246,616,,1353864692
20777,137,1208,,1204859781
36798,249,8985,,1355366789
59364,387,1019,,1094939717
35681,240,539,,849122301
23029,156,4232,,1106853910
7929,53,3100,,1237748090
54133,357,62,,1348612191
60340,390,2025,,1250274932
23107,158,1345,,1290764755
59249,387,110,,1095040466
17259,111,16,,1518640768
81732,517,3535,,1487953509
47294,307,4876,,1186172830
37217,249,97225,,1359928386
66808,432,168,,1315242983
78308,487,904,,1428574413
50948,330,1,,1285904910
51171,330,6333,,1285905651
58185,381,1307,,1200824486
41505,282,1208,,1378490160
57030,380,1208,,1493474214
26715,182,3969,,1063282465
58131,381,480,,1164876671
14531,91,3727,,1112711593
17694,111,88785,,1516152915
62185,412,1610,,939114613
56739,377,4434,,1340342196
68295,441,4402,,1449070618
58150,381,719,,1167543588
3101,20,3555,,1054147183
84936,552,161,,1111473069
30434,212,96588,,1490203126
44335,294,3208,,966596646
18563,119,3452,,1435944634
8949,62,49649,,1523047091
65471,420,1136,,1218040275
82454,523,56174,,1503126121
62927,414,1870,,998400974
3635,21,135133,,1452051811
70378,448,134853,,1494080359
18329,116,2617,,1337200223
49259,318,5110,,1267474334
28903,199,8983,,1106663077
45452,298,134528,,1458650132
7114,50,111,,1534178790
45898,304,1717,,911772309
41615,282,4816,,1514069471
37446,250,8880,,1121217844
37012,249,69481,,1347317527
65797,424,2288,,1457901986
33266,226,2527,,1114839152
56830,378,71535,,1445347912
9261,63,3285,,1443200777
26967,182,6188,,1063274775
34151,232,5502,,1076952044
27075,183,589,,992331396
40873,275,3911,,1049079366
61012,395,592,,841504279
21876,142,356,,838932132
57475,380,5989,,1494528180
56572,376,1196,,1364933358
66936,432,5608,,1315245206
15006,95,5792,,1053153647
8711,59,2944,,953610077
43161,288,60126,,1251831068
3714,22,6502,,1268726926
66134,425,6300,,1163190850
3334,21,3623,,1376823417
35465,239,4011,,1221158513
30400,212,72226,,1490115587
26873,182,5218,,1063275734
2248,18,141688,,1478124485
50233,325,514,,1039398277
13084,84,25,,860396793
79184,490,50954,,1328145553
43430,290,3217,,974942446
77532,483,2986,,1215897347
4660,28,52328,,1234572127
7989,56,10,,835799162
70940,453,1617,,972621207
68406,444,480,,839310974
7698,51,4496,,1230931991
14222,91,552,,1112712269
26694,182,3879,,1063282664
12422,78,370,,1252575070
22916,156,2243,,946800249
80417,509,1127,,1436083207
75502,477,750,,1200939347
4715,28,60943,,1234336526
9042,62,96829,,1523788902
53217,352,1214,,1493931915
41078,279,588,,1506395337
60772,391,5202,,1032387855
71506,460,66934,,1359176411
37514,253,955,,1286642779
41333,280,4649,,1348533539
61519,405,55247,,1295930432
75076,474,36276,,1165539993
31876,219,6539,,1194686217
83892,534,69122,,1459787998
4731,28,62792,,1234853233
31659,219,1702,,1194740286
63,1,1090,,964984018
75278,475,31658,,1498030622
4024,25,60069,,1535470523
80813,509,106918,,1435997223
14560,91,4105,,1112711645
60824,393,1198,,1430505811
2922,19,3505,,965711106
58933,384,2712,,994038848
62251,413,1704,,1484439833
44753,298,3784,,1450453145
38088,260,6062,,1109410981
61101,398,6408,,1311207819
43456,290,3735,,974938151
5835,41,86882,,1458940113
29953,206,736,,850763267
11087,68,5995,,1208744728
4945,32,78,,856736477
46690,306,111659,,1518380945
68230,439,2571,,1436943750
44988,298,8807,,1467489379
41255,280,344,,1348435808
15157,98,364,,1532457847
17282,111,597,,1516154072
32115,220,1591,,1230054714
35260,238,593,,1007930943
25486,177,31433,,1435837851
73062,473,2253,,1169351264
70019,448,92507,,1359218818
26049,181,420,,845469625
13557,89,750,,1520408265
50282,325,1321,,1039397134
41513,282,1270,,1378490467
36052,246,4993,,1354126775
2483,19,1196,,965703555
7686,51,4262,,1230929420
61025,396,45,,1111688518
30672,215,2145,,1260905520
51588,332,54286,,1352671774
34822,233,5816,,1533296501
20364,135,380,,1009692038
8888,62,6863,,1521822677
44436,296,50,,1532993858
28433,198,1617,,1034136028
33620,227,80906,,1447209928
58176,381,1240,,1164877334
13699,89,7451,,1520408464
79969,500,2572,,1005527406
25475,177,25937,,1435720042
81520,516,3471,,994625023
26443,182,2153,,1063285553
13714,89,27826,,1520409031
36627,249,3977,,1353801376
23427,160,1831,,981310876
39423,274,1203,,1199751945
40631,275,908,,1049078001
59466,387,1303,,1094876683
12386,77,1210,,1535107480
34764,233,150,,1524781261
30977,217,487,,955944486
43190,289,7025,,1143425020
32302,221,912,,1118246723
5613,40,312,,832059952
45582,301,2011,,1211378463
61326,403,1261,,1225243423
1813,18,480,,1455209811
35544,239,44665,,1221159341
36083,246,8254,,1354147104
65069,415,5782,,1382470166
56978,380,745,,1493474061
52369,339,157699,,1481945488
83012,525,76251,,1476476697
27122,183,3726,,992331396
84730,547,2919,,942723498
25022,177,1032,,1435535041
60135,387,25898,,1155284315
31631,219,1307,,1198903013
66440,428,1240,,1111524341
45356,298,97921,,1447560613
19429,125,88163,,1474570184
58546,381,69436,,1248413865
38401,263,5524,,1033172419
30853,216,3543,,975212259
77359,483,1203,,1295093310
13452,86,6377,,1344082872
70223,448,110611,,1438542786
65323,419,1036,,1321659154
3957,24,5418,,1458941561
49500,318,58559,,1347180308
73069,473,2959,,1169351751
24420,169,2028,,1078284565
34218,232,6565,,1096427337
30241,211,55765,,1350912900
44172,294,1855,,966596566
11507,68,76251,,1272756019
15761,103,4388,,1431970057
5258,34,6934,,1162048208
56889,380,44,,1493667678
33402,226,5418,,1114838747
35729,241,3252,,1447536670
23367,160,1270,,977143765
70780,452,2858,,1013395486
24338,169,231,,1078284543
15328,100,537,,1100186554
64769,414,70286,,1255016534
23461,160,2052,,971619579
18186,115,1266,,944951378
15088,96,2000,,964774094
55645,368,2028,,971274649
34024,232,2797,,1218166279
37516,253,1192,,1286643668
26616,182,3316,,1055150897
14755,93,648,,942946508
50703,328,914,,1494212046
14317,91,1276,,1112712183
15910,103,89774,,1431955564
61039,396,1625,,1111688470
2287,19,48,,965709172
16992,107,296,,832003609
40663,275,1192,,1049078616
57863,380,79132,,1493420401
51235,331,4963,,1537157705
84865,551,8464,,1504925824
39146,272,1527,,1533566053
45735,304,21,,896268435
61119,398,82459,,1311207875
9036,62,91658,,1521489782
64539,414,46972,,1216151280
42730,288,3147,,976120999
11310,68,48774,,1180916193
64939,414,143385,,1513959196
67895,438,4248,,1105654384
8886,62,6541,,1525553960
37713,255,3392,,1005717386
55575,368,1466,,975805278
82319,522,8784,,1254101217
67022,432,66090,,1315245148
30994,217,564,,955945521
76,1,1219,,964983393
50186,324,3884,,974906705
42321,288,1265,,1054568242
25453,177,8783,,1435524882
62693,414,1090,,961512475
19841,130,344,,832589546
65116,416,4361,,1187495301
50940,329,1292,,1523468200
18769,120,858,,860070306
22932,156,2395,,1106853874
46113,305,2795,,1462546761
20500,135,2248,,1009693950
67293,434,56174,,1270606906
40947,275,5349,,1049077746
85074,552,3798,,1112151346
23285,160,480,,971114075
55156,365,138210,,1489796760
66783,431,485,,1267051816
66039,425,2023,,1085490799
66305,427,4896,,1053071156
65745,423,5445,,1155285483
11200,68,8969,,1269122992
35543,239,44199,,1221159085
33337,226,3916,,1139535381
16581,105,38159,,1446619001
43110,288,40959,,1158263085
68359,443,56174,,1420236590
84940,552,317,,1112151213
55905,369,1371,,1236830277
69005,448,2302,,1019127559
63034,414,2140,,961514958
66245,426,7153,,1451080986
72837,469,3022,,965425244
60026,387,7008,,1095489639
14955,95,2990,,1043339283
6447,44,661,,869252012
84265,539,3608,,1332474466
28271,195,4995,,1012210144
10711,68,2115,,1271544860
51603,332,72998,,1352672811
27831,188,2918,,962559903
43001,288,6617,,1136400454
53251,352,2006,,1493673635
39270,274,174,,1172024267
33387,226,4993,,1095662416
77094,482,2,,1105395956
84043,534,110553,,1459787996
79203,490,69757,,1324370902
60908,393,60684,,1430507659
20306,134,160,,832841215
72707,469,2058,,965334150
14939,95,2167,,1043339571
76486,480,2194,,1179177965
80488,509,3988,,1435993657
65016,415,922,,1382469976
16460,105,6383,,1446750650
5409,38,317,,841341362
29405,202,307,,974912616
78664,489,1517,,1335696201
51018,330,648,,1285905003
38195,262,141,,840305827
5245,34,5459,,1162048159
42488,288,2091,,978470309
70000,448,91470,,1412446645
74799,474,7348,,1087827024
38534,265,593,,965316107
23484,160,2314,,974494087
42948,288,5103,,1154534625
27213,184,162982,,1537098924
59658,387,2784,,1162364608
20045,132,1844,,1157992654
52240,339,59126,,1460184202
66919,432,4865,,1335139890
67795,438,2762,,1105666343
9872,64,7004,,1161565636
78829,489,3755,,1385823963
58199,381,1704,,1165975117
84415,542,141,,1163387515
81582,517,783,,1487957860
80352,508,562,,1268297537
6579,45,1042,,951170289
68069,438,6942,,1105650212
44424,295,3198,,1320064565
72718,469,2124,,965425798
44170,294,1837,,966597190
40322,274,44974,,1171830039
75509,477,832,,1269832640
60221,387,48516,,1169887618
45778,304,368,,891173336
14665,91,7153,,1112711441
46166,305,4369,,1460303129
17879,111,171631,,1517440909
11992,73,112556,,1464197220
70966,453,1917,,1005968006
7383,50,142602,,1514240284
60037,387,7115,,1155370410
17601,111,60069,,1516140737
67157,434,1391,,1271039399
76949,480,34162,,1179164108
47385,307,6212,,1186087261
65684,422,3447,,986173047
70568,450,1073,,974706008
66058,425,2571,,1085477519
73951,474,3034,,983033369
2905,19,3440,,965704355
44402,295,555,,1320064706
70824,452,4128,,1013397915
81703,517,2421,,1487957361
22490,153,4308,,1525548118
70351,448,129937,,1458423103
33130,226,780,,1095662602
16544,105,27706,,1447538161
55080,365,93831,,1489796796
81189,514,1962,,1533872443
20636,136,163,,832449637
65611,421,2114,,1311494216
37325,249,115149,,1516563231
48285,313,673,,1030558055
65577,420,48394,,1218206945
68313,441,91529,,1451166512
35822,243,48,,837155356
82939,525,44555,,1476478824
83544,533,2160,,1424754028
47986,310,6979,,1078649972
85081,552,3977,,1112151332
82252,522,1356,,1297482462
23512,160,2467,,971113779
44151,294,1582,,966633792
59193,386,208,,842610246
62117,411,524,,835533493
61156,400,6,,1498870480
71862,462,8910,,1123893332
80075,503,296,,1335219269
35786,242,39,,834073303
66802,432,36,,1316391708
82705,525,1760,,1476478484
38609,265,2433,,965318061
4331,28,1921,,1234572108
271,3,1272,,1306463624
68557,446,509,,843839360
49519,318,61394,,1416086832
67754,438,2167,,1105667170
16855,105,130978,,1446621891
17943,112,780,,1442535837
68043,438,6536,,1105654008
20691,136,349,,832449163
23189,159,45720,,1508641299
67430,436,480,,833530187
33847,230,7438,,1196304484
72607,469,1262,,965661983
55898,369,1220,,1237081577
40467,274,60941,,1237446912
29313,201,1259,,939226122
61228,401,7153,,1510450401
46276,305,44972,,1460366310
38220,262,457,,840305605
43235,290,750,,975030570
8646,59,906,,953610526
11834,73,4878,,1464267305
79408,492,1405,,863976409
1062,8,457,,839463489
45614,301,5989,,1211378412
65718,422,4947,,1007498024
40737,275,1883,,1049076638
47466,307,7321,,1186260295
27853,189,54286,,1439465114
54610,359,6377,,1198113099
80395,509,588,,1435992627
67377,436,257,,833530019
76586,480,3409,,1179164580
50920,328,135569,,1494211342
46204,305,6764,,1535125306
76838,480,7162,,1179161241
83876,534,64957,,1459787997
47529,307,30894,,1186258081
50041,322,2762,,1217676269
2629,19,1968,,965705917
10467,68,553,,1158533034
50062,322,4993,,1217676368
78980,489,8961,,1334170069
9410,63,96079,,1443200115
43960,294,6,,966597476
66797,431,3948,,1267051796
24191,167,6377,,1154721906
40544,274,77364,,1293218077
24774,174,11,,848487132
636,6,186,,845553619
40916,275,4628,,1049077062
47523,307,27555,,1193343515
27885,190,5378,,1504310088
3594,21,111617,,1403460536
60292,389,6,,857934242
11207,68,26614,,1233376386
51429,332,1393,,1352671598
83942,534,84772,,1459787998
65183,417,55247,,1529284048
3356,21,4701,,1403459884
39558,274,2001,,1171943796
44389,294,3774,,966597088
32126,220,2174,,1230083301
40018,274,5903,,1171759279
67851,438,3826,,1113763717
80922,510,4148,,1141159172
14642,91,6503,,1112716922
63196,414,2676,,961436800
81792,517,7153,,1487957608
28816,199,3671,,1095331591
80132,503,5418,,1335219405
12448,78,2571,,1252575194
14159,91,208,,1112712329
76104,479,2012,,1039362104
49401,318,34319,,1324060744
81563,517,515,,1487957415
65066,415,5266,,1382470418
82561,524,788,,852404399
8463,57,3334,,965796471
78630,489,1225,,1385823551
513,4,4896,,1007574532
36954,249,59022,,1355677519
19227,124,56145,,1336409918
53650,354,1527,,1200870372
44754,298,3785,,1449592090
3665,22,318,,1268726193
16562,105,32892,,1446610372
37527,253,2686,,1286642654
81068,513,1220,,1159980341
42002,287,1405,,1110230163
83202,527,1080,,1033174428
77033,480,46578,,1179162676
40380,274,52435,,1228303525
66538,428,3300,,1111489290
23524,160,2640,,971114178
6138,42,2497,,996221544
55538,368,1233,,971274649
64653,414,55094,,1273977097
66788,431,903,,1267051825
76275,480,316,,1179177651
59836,387,4370,,1177825973
66405,428,589,,1111489768
6118,42,2352,,996258165
471,4,3317,,986934498
23375,160,1321,,971113779
66487,428,2174,,1111489238
34665,232,61705,,1241824575
66991,432,45447,,1335140004
76913,480,30810,,1179162632
32615,222,527,,1391346845
14038,89,161131,,1520408741
6509,45,261,,959624314
23902,166,1198,,1188926513
11945,73,87485,,1464198684
78291,486,494,,839537263
47832,309,911,,1126452246
79561,495,2683,,1458636225
59823,387,4210,,1117437938
2725,19,2369,,965707016
34986,234,1377,,1004408285
44337,294,3235,,966596297
26069,181,516,,845470717
61327,403,1266,,1225243624
35568,239,54259,,1221159205
13117,84,225,,858772370
4006,24,122886,,1458941967
58814,382,102125,,1515161974
19241,125,555,,1474411255
66142,425,6754,,1106482905
83156,526,90430,,1502132492
14476,91,2918,,1112712932
34309,232,8798,,1182908640
18848,122,442,,1461562544
30280,212,750,,1523216878
27671,187,4967,,1161849658
18464,117,588,,844162770
19809,129,33794,,1167376147
52963,348,3083,,1378851558
7892,52,93721,,1468051494
10383,68,70,,1158534541
13848,89,86833,,1520408624
50934,329,1201,,1523468413
45808,304,780,,881428195
81176,514,1625,,1533872597
63059,414,2249,,961438842
15898,103,86298,,1431955754
31066,217,1079,,955943368
9624,64,2003,,1161559544
40655,275,1123,,1049076228
13887,89,100390,,1520408725
48593,314,32,,839857723
66381,428,216,,1111623970
38861,267,1198,,959815004
9516,64,786,,1161521392
21060,139,86332,,1453924840
40764,275,2240,,1049079466
30996,217,587,,955944022
60347,390,2858,,1250338502
65801,424,2459,,1457902376
324,4,348,,964622786
60975,395,173,,841503843
22927,156,2360,,960646812
28991,200,1220,,1229878369
45458,298,136449,,1477826185
50370,325,2987,,1039396783
71233,455,377,,836436222
1325,12,222,,1247263465
7999,56,165,,835799081
54334,357,2710,,1348612234
6701,45,2492,,1020803365
51683,334,1196,,1225477656
43941,293,593,,1044870756
22094,144,8873,,1136813059
28739,199,2028,,940372462
10946,68,3977,,1158532030
71572,462,471,,1123890831
24649,171,163,,866905308
9812,64,5064,,1161563761
68113,438,8464,,1105666042
16666,105,64716,,1447411227
3478,21,69406,,1418926516
6512,45,316,,950740601
84722,547,1394,,942723440
14962,95,3361,,1043339692
30138,210,111362,,1527266101
11163,68,8132,,1158534098
76213,479,5378,,1039367908
29150,200,6373,,1229887107
72505,469,592,,965334034
78541,489,468,,1332704689
8385,57,2532,,969754552
32918,224,356,,971812827
195,1,2991,,964982271
56128,372,1,,874416443
77428,483,1923,,1178293604
6346,43,225,,848993879
53763,354,6365,,1200865320
17913,112,36,,1513989966
63260,414,2889,,969375594
565,6,7,,845554264
54016,356,5902,,1229139365
6084,42,1918,,996214288
58764,382,60069,,1515160700
70633,451,780,,854089163
60520,391,1200,,1032388237
79515,495,344,,1458636315
22324,151,673,,855947672
81781,517,6373,,1487957988
8604,58,543,,847719231
14169,91,266,,1112713423
54500,357,88125,,1348612400
9668,64,2502,,1161519727
81318,514,4361,,1533949185
12978,83,1223,,1332837822
65966,425,1027,,1106483371
29391,202,110,,974918508
59659,387,2789,,1094940424
49239,318,4612,,1416086034
36505,249,1722,,1440669132
12398,77,5816,,1535107557
30394,212,68157,,1490115404
22432,153,455,,1525552586
38044,260,2959,,1109411015
44043,294,539,,966595946
56639,376,5989,,1364994668
85228,554,1028,,944900488
57234,380,2840,,1494804234
63437,414,3515,,978449737
57422,380,5128,,1494267625
43776,292,45517,,1293563000
73509,474,1376,,1046809559
38890,267,3113,,959806897
57181,380,2366,,1494803979
54962,365,5299,,1488332578
10036,66,849,,1113190262
26966,182,6187,,1063274782
46952,307,1343,,1186087570
84937,552,173,,1112151209
85091,552,4308,,1111473107
47452,307,7147,,1186086484
19890,131,2871,,1349838608
41084,279,858,,1506394191
83288,527,2918,,1033174269
31926,219,8972,,1195349136
22899,156,2080,,951113118
36003,246,1527,,1354126736
83035,525,91869,,1476477383
55705,368,2533,,971273801
53631,354,1196,,1200870600
58753,382,56152,,1515161062
65609,421,1247,,1311494617
21114,140,266,,942842894
9112,62,128360,,1521489877
37888,256,122882,,1446999818
55712,368,2613,,975829315
69469,448,5530,,1085130850
41990,287,1090,,1110229868
82698,525,1517,,1476477687
15665,103,1367,,1431957998
72948,470,253,,849075195
74866,474,8057,,1087832210
34317,232,8860,,1218170026
8251,57,1375,,965798397
15240,98,152077,,1532458398
38236,263,1,,940384199
66125,425,5445,,1085492413
32308,221,930,,1119984072
25716,177,83132,,1435837916
76227,480,1,,1179178004
64332,414,8833,,1123518668
1790,18,223,,1455617470
74739,474,7074,,1100526644
15783,103,5673,,1448753463
25035,177,1097,,1435890498
32517,221,6539,,1111176254
32786,222,70565,,1391352889
9865,64,6863,,1161521255
440,4,2406,,986935302
76704,480,4865,,1179164192
32769,222,58559,,1391346879
52287,339,81932,,1460185923
73647,474,1983,,1002757205
35320,239,293,,1221159154
18435,117,432,,844162985
55367,367,4025,,997813797
76691,480,4727,,1179165867
46799,307,356,,1186088040
57458,380,5618,,1493420453
9216,63,1210,,1443199768
51203,331,858,,1537157513
18127,114,5349,,1485391411
41753,284,185,,832699656
76923,480,32291,,1179165331
10535,68,1089,,1158532755
5890,42,135,,996256102
19609,126,349,,845925656
11555,68,89745,,1336605252
37983,260,235,,1109408249
76921,480,32019,,1179165807
39186,273,236,,835860812
78626,489,1204,,1385823809
38487,264,2762,,1136979089
51104,330,2329,,1285904038
30942,217,357,,955943627
22580,153,117176,,1525548724
70696,452,1270,,1013394437
1151,10,6535,,1455398379
